::1 - - [04/Mar/2013:14:48:51 -0600] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.14 (CentOS) (internal dummy connection)"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /misc/progress.js?v=7.19 HTTP/1.1" 200 1202 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /sites/dallas-show.dsvc.org/modules/hierarchical_select/hierarchical_select.js?mj5dhb HTTP/1.1" 200 6061 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /profiles/commerce_kickstart/modules/commerce_kickstart/commerce_kickstart_product_ui/commerce_kickstart_product_ui.js?mj5dhb HTTP/1.1" 200 598 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/js/dallas_show.js?mj5dhb HTTP/1.1" 200 847 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /profiles/commerce_kickstart/themes/omega/omega/js/jquery.formalize.js?mj5dhb HTTP/1.1" 200 1248 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /profiles/commerce_kickstart/themes/omega/omega/js/omega-mediaqueries.js?mj5dhb HTTP/1.1" 200 913 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:36 -0600] "GET /profiles/commerce_kickstart/themes/omega/alpha/css/grid/alpha_default/narrow/alpha-default-narrow-24.css?mj5dhb HTTP/1.1" 200 1169 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:35 -0600] "GET /profiles/commerce_kickstart/themes/omega/omega/css/omega-forms.css?mj5dhb HTTP/1.1" 200 116 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/picto_cart.png HTTP/1.1" 200 1224 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/bg_product_attributes_top.png HTTP/1.1" 200 1357 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/modules/hierarchical_select/images/arrow.png HTTP/1.1" 200 172 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/logo.png HTTP/1.1" 200 30420 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/bg_product_attributes_bottom.png HTTP/1.1" 200 1303 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/select-arrow.gif HTTP/1.1" 200 52 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/bg_add_to_cart.png HTTP/1.1" 200 1235 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/picto_mastercard.png HTTP/1.1" 200 2989 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/picto_american_express.png HTTP/1.1" 200 3231 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/dallas-show.dsvc.org/themes/dallas_show/images/picto_visa_premier.png HTTP/1.1" 200 2307 "http://dallas-show.dsvc.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
12.37.59.1 - - [04/Mar/2013:14:57:37 -0600] "GET /sites/staging.dallas-show.dsvc.org/files/favicon.ico HTTP/1.1" 404 260 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
